id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
1383,TR90,Felzuma laticauda S,Phelsuma laticauda,Terarijné zvieratá Jaštery,0,0,02.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
3023,TR382,Trnojašter armata,Acanthosaura armata,Terarijné zvieratá Jaštery,0,0,18.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1530,TR146,Trnojašter kozí,Acanthosaura capra,Terarijné zvieratá Jaštery,0,0,26.12.2017,30.12.2019 o 17:05:25,0,0,0,1,0,1,0,0,1,1,1,1,1
3028,TR387,Trnojašter coronata,Acanthosaura coronata,Terarijné zvieratá Jaštery,0,0,18.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1531,TR147,Trnojašter lepidogaster,Acanthosaura lepidogaster,Terarijné zvieratá Jaštery,0,0,26.12.2017,30.12.2019 o 18:35:52,0,0,0,1,0,1,0,0,1,1,1,1,1
3586,TR508,Trnojašter Acanthosaura nataliae,Acanthosaura nataliae,Terarijné zvieratá Jaštery,0,0,29.04.2025,,0,0,0,1,0,1,0,0,1,1,1,1,1
3024,TR383,Trnojašter nataliae,Acanthosaura nataliae,Terarijné zvieratá Jaštery,0,0,18.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
3041,TR398,Gekončík kočičí dorsalis,Aeluroscalabotes dorsalis,Terarijné zvieratá Jaštery,0,0,21.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2910,TR301,Gekončík kočičí,Aeluroscalabotes felinus,Terarijné zvieratá Jaštery,0,0,02.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
368,TR39,Agama osadná,Agama agama,Terarijné zvieratá Jaštery,0,0,02.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
3048,TR405,Ameiva obecná,Ameiva ameiva,Terarijné zvieratá Jaštery,0,0,23.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
378,TR54,Anolis karolínsky samec,Anolis carolinensis samec,Terarijné zvieratá Jaštery,0,0,02.11.2017,18.12.2025 o 17:00:58,0,0,0,1,0,1,0,0,1,1,1,1,1
2913,TR304,Anolis karolínsky samica,Anolis carolinensis samica,Terarijné zvieratá Jaštery,0,0,02.02.2023,12.06.2025 o 10:10:06,0,0,0,1,0,1,0,0,1,1,1,1,1
2114,TR211,Anolis coelestinus,Anolis coelestinus,Terarijné zvieratá Jaštery,0,0,23.06.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2927,TR318,Anolis cristatellus,Anolis cristatellus,Terarijné zvieratá Jaštery,0,0,15.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
373,TR56,Anolis kubánsky,Anolis equestris,Terarijné zvieratá Jaštery,0,0,02.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
3005,TR373,Anolis pogus,Anolis pogus,Terarijné zvieratá Jaštery,0,0,10.06.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1589,TR157,Anolis r. summus,Anolis roquet summus,Terarijné zvieratá Jaštery,0,0,02.01.2018,,0,0,0,1,0,1,0,0,1,1,1,1,1
1590,TR158,Anolis sabanus,Anolis sabanus,Terarijné zvieratá Jaštery,0,0,02.01.2018,,0,0,0,1,0,1,0,0,1,1,1,1,1
374,TR55,Anolis hnedý,Anolis sagrei,Terarijné zvieratá Jaštery,0,0,02.11.2017,18.12.2025 o 17:01:35,0,0,0,1,0,1,0,0,1,1,1,1,1
3049,TR406,Aspidoscelis čierny,Aspidoscelis (Cnemidophorus) deppii,Terarijné zvieratá Jaštery,0,0,23.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
377,TR53,Bazilíšek zelený,Basiliscus plumifrons,Terarijné zvieratá Jaštery,0,0,02.11.2017,29.03.2021 o 18:18:36,0,0,0,1,0,1,0,0,1,1,1,1,1
2376,TR239,Bazilišek zelený XL,Basiliscus pulmifrons XL,Terarijné zvieratá Jaštery,0,0,17.03.2021,29.03.2021 o 18:18:36,0,0,0,1,0,1,0,0,1,1,1,1,1
376,TR52,Bazilíšek hnedý,Basiliscus vittatus,Terarijné zvieratá Jaštery,0,0,02.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
3044,TR401,Scink Major,Bellatoria (Egernia) frerei,Terarijné zvieratá Jaštery,0,0,22.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1527,TR144,Leguán fidžijský,Brachylophus fasciatus,Terarijné zvieratá Jaštery,0,0,25.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
2953,TR335,Leguán alfredschmidti,Cachryx (Ctenosaura) alfredschmidti,Terarijné zvieratá Jaštery,0,0,27.03.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
3029,TR388,Trnojašter htuwini,Calotes htuwini,Terarijné zvieratá Jaštery,0,0,18.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1581,TR149,Trnojašter modrohlavý,Calotes mystaceus,Terarijné zvieratá Jaštery,0,0,01.01.2018,30.12.2019 o 18:43:04,0,0,0,1,0,1,0,0,1,1,1,1,1
3030,TR389,Trnojašter versicolor,Calotes versicolor,Terarijné zvieratá Jaštery,0,0,18.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
371,TR59,Scink šesťpruhý,Chalcides sexlineatus,Terarijné zvieratá Jaštery,0,0,02.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
372,TR78,Agama golierová,Chlamydosaurus kingii,Terarijné zvieratá Jaštery,0,0,02.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
2974,TR355,Gekončík Coleonyx elegans,Coleonyx elegans,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2975,TR356,Gekončík Coleonyx elegans xantic,Coleonyx elegans xantic,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2472,TR264,Gekončík mitratus,Coleonyx mitratus,Terarijné zvieratá Jaštery,0,0,14.09.2021,08.12.2021 o 06:30:11,0,0,0,1,0,1,0,0,1,1,1,1,1
2195,TR227,Gekončík pásavý,Coleonyx Variegatus,Terarijné zvieratá Jaštery,0,0,22.02.2020,,0,0,0,1,0,1,0,0,1,1,1,1,1
2182,TR224,Bazilíšek prilbový,Corytophanes cristatus,Terarijné zvieratá Jaštery,0,0,13.12.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
3165,TR425,Bazilíšek hernandézov,Corytophanes hernandesii,Terarijné zvieratá Jaštery,0,0,03.10.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
385,TR49,Leguán obojkový,Crotaphytus collaris collaris,Terarijné zvieratá Jaštery,0,0,02.11.2017,18.12.2025 o 17:01:53,0,0,0,1,0,1,0,0,1,1,1,1,1
3101,TR418,Pink-tongued scink,Cyclodomorphus gerrardii,Terarijné zvieratá Jaštery,0,0,17.08.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
3042,TR399,Gekon Cyrtodactylus irianjayaensis,Cyrtodactylus irianjayaensis,Terarijné zvieratá Jaštery,0,0,21.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2113,TR210,Gekon krokodíly,Cyrtopodion scabrum,Terarijné zvieratá Jaštery,0,0,23.06.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2955,TR336,Gekon galateus,Diplodactylus galeatus,Terarijné zvieratá Jaštery,0,0,06.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2981,TR362,Gekon granariensis granariensis,Diplodactylus granariensis granariensis,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2980,TR361,Gekon immaculatus,Diplodactylus immaculatus,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2979,TR360,Gekon tesselatus,Diplodactylus tesselatus,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2978,TR359,Gekon vittatus,Diplodactylus vittatus,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
3485,TR492,Gekončík nočný color MIX 9-10 cm,Eublepharis macularis color MIX L-XL,Terarijné zvieratá Jaštery,0,0,20.12.2024,18.12.2025 o 17:02:06,0,0,0,1,0,1,0,0,1,1,1,1,1
3181,TR428,Gekončík nočný color samica 7-8 cm,Eublepharis macularis color female M,Terarijné zvieratá Jaštery,0,0,15.10.2023,21.12.2025 o 21:18:05,0,0,0,1,0,1,0,0,1,1,1,1,1
2427,TR256,Gekončík nočný color 7-8 cm,Eublepharis macularis color M,Terarijné zvieratá Jaštery,4,0,21.06.2021,28.05.2026 o 13:10:54,0,0,0,1,1,1,0,0,1,1,1,1,1
3180,TR427,Gekončík nočný color samec 7-8 cm,Eublepharis macularis color male M,Terarijné zvieratá Jaštery,0,0,15.10.2023,21.12.2025 o 21:18:52,0,0,0,1,0,1,0,0,1,1,1,1,1
364,TR45A,Gekončík nočný mutácia 5-6 cm,Eublepharis macularis color S,Terarijné zvieratá Jaštery,0,0,02.11.2017,29.05.2026 o 09:23:37,0,1,0,1,1,1,1,0,1,1,1,1,1
3183,TR430,Gekončík nočný samica 7-8 cm,Eublepharis macularis female M,Terarijné zvieratá Jaštery,0,0,15.10.2023,21.12.2025 o 21:19:18,0,0,0,1,0,1,0,0,1,1,1,1,1
2426,TR255,Gekončík nočný 7-8 cm,Eublepharis macularis M,Terarijné zvieratá Jaštery,12,0,21.06.2021,02.07.2026 o 12:36:45,0,0,1,1,1,1,0,1,1,1,1,1,1
3182,TR429,Gekončík nočný samec 7-8 cm,Eublepharis macularis male M,Terarijné zvieratá Jaštery,0,0,15.10.2023,21.12.2025 o 21:19:56,0,0,0,1,0,1,0,0,1,1,1,1,1
367,TR45,Gekončík nočný 5-6 cm,Eublepharis macularis S,Terarijné zvieratá Jaštery,10,0,02.11.2017,24.06.2026 o 08:58:23,0,1,0,1,1,1,1,0,1,1,1,1,1
3045,TR402,Scink mentovarius,Eugongylus mentovarius,Terarijné zvieratá Jaštery,0,0,22.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2933,TR324,Gekon Gehyra marginata,Gehyra marginata,Terarijné zvieratá Jaštery,0,0,15.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
3043,TR400,Gekon Gehyra vorax,Gehyra vorax,Terarijné zvieratá Jaštery,0,0,21.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
379,TR46,Gekon obrovský,Gekko gecko,Terarijné zvieratá Jaštery,0,0,02.11.2017,21.12.2025 o 21:20:23,0,0,0,1,1,1,1,0,1,1,1,1,1
1437,TR129,Gekon obrovský mutácia modrý,Gekko gecko blue,Terarijné zvieratá Jaštery,0,0,06.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
2671,TR268,Gekon obrovský mutácia calico,Gekko gecko calico,Terarijné zvieratá Jaštery,0,0,25.10.2021,,0,0,0,1,0,1,0,0,1,1,1,1,1
2928,TR319,Gekon grossmanni,Gekko grossmanni,Terarijné zvieratá Jaštery,0,0,15.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2934,TR325,Gekon zelenooký,Gekko stentor (smithii),Terarijné zvieratá Jaštery,0,0,15.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1438,TR130,Gekon zlatý,Gekko ulikovskii,Terarijné zvieratá Jaštery,0,0,06.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
3417,TR486,Gekon pruhovaný 5-6 cm,Gekko vittatus S,Terarijné zvieratá Jaštery,0,0,12.09.2024,21.12.2025 o 21:20:42,0,0,0,1,0,1,0,0,1,1,1,1,1
366,TR44,Gekon pruhovaný 7-8 cm,Gekko vittatus M,Terarijné zvieratá Jaštery,0,0,02.11.2017,21.12.2025 o 21:21:19,0,1,0,1,0,1,1,0,1,1,1,1,1
386,TR79,Gekon Gonatodes albogularis,Gonatodes albogularis,Terarijné zvieratá Jaštery,0,0,02.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
2884,TR298,Gekon Gonatodes antillensis,Gonatodes antillensis,Terarijné zvieratá Jaštery,0,0,10.12.2022,,0,0,0,1,0,1,0,0,1,1,1,1,1
2881,TR295,Gekon Gonatodes ceciliae,Gonatodes ceciliae,Terarijné zvieratá Jaštery,0,0,10.12.2022,,0,0,0,1,0,1,0,0,1,1,1,1,1
2883,TR297,Gekon Gonatodes daudini,Gonatodes daudini,Terarijné zvieratá Jaštery,0,0,10.12.2022,,0,0,0,1,0,1,0,0,1,1,1,1,1
2885,TR299,Gekon Gonatodes humeralis,Gonatodes humeralis,Terarijné zvieratá Jaštery,0,0,10.12.2022,,0,0,0,1,0,1,0,0,1,1,1,1,1
2882,TR296,Gekon Gonatodes ocellatus,Gonatodes ocellatus,Terarijné zvieratá Jaštery,0,0,10.12.2022,,0,0,0,1,0,1,0,0,1,1,1,1,1
2880,TR294,Gekon Gonatodes vittatus,Gonatodes vittatus,Terarijné zvieratá Jaštery,0,0,10.12.2022,,0,0,0,1,0,1,0,0,1,1,1,1,1
2977,TR358,Gekončík Goniourosaurus luii,Goniourosaurus luii,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1325,TR89,Gekončík čínsky,Goniurosaurus hainanensis,Terarijné zvieratá Jaštery,0,0,17.11.2017,24.10.2024 o 20:11:26,0,0,0,1,0,1,0,0,1,1,1,1,1
2976,TR357,Gekončík Goniurosaurus kuroiwae,Goniurosaurus kuroiwae,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
3033,TR392,Jašterica Gonocephalus belli,Gonocephalus belli,Terarijné zvieratá Jaštery,0,0,19.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
