id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
2243,RY852,Gupka samica TUXEDO KOI,Poecilia reticulata f.TUXEDO KOI,Ryby Gupky,0,0,29.03.2020,25.12.2023 o 08:55:55,0,0,1,1,1,1,0,1,1,1,1,1,1
3453,RY1362,Gupka full gold,Poecilia reticulata full gold,Ryby Gupky,0,0,04.11.2024,06.10.2025 o 15:50:29,0,0,1,1,1,1,0,1,1,1,1,1,1
3465,RY1370,Gupka KOI RED,Poecilia reticulata KOI RED,Ryby Gupky,0,0,24.11.2024,06.10.2025 o 15:51:04,0,0,0,1,1,1,0,0,1,1,1,1,1
3475,RY1380,Gupka KOI TUXEDO,Poecilia reticulata KOI TUXEDO,Ryby Gupky,0,0,29.11.2024,06.10.2025 o 15:51:30,0,0,1,1,1,1,0,1,1,1,1,1,1
2760,RY990,Gupka samec Gold Tuxedo,"Poecilia reticulata m, Gold Tuxedo",Ryby Gupky,0,0,01.02.2022,25.12.2023 o 08:56:10,0,0,0,1,1,1,0,0,1,1,1,1,1
2460,RY926,Gupka samec Albino Blue Topaz,Poecilia reticulata m. Albino Blue Topaz,Ryby Gupky,37,0,19.08.2021,05.03.2026 o 11:48:15,0,0,1,1,1,1,0,1,1,1,1,1,1
2260,RY865,Gupka samec Batik,Poecilia reticulata m. Batik,Ryby Gupky,0,0,01.07.2020,30.12.2022 o 14:06:23,0,0,1,1,1,1,0,1,1,1,1,1,1
1660,RY593,Gupka samec čierna,Poecilia reticulata m. black,Ryby Gupky,30,0,21.01.2018,26.06.2026 o 12:14:38,0,0,1,1,1,1,0,1,1,1,1,1,1
3468,RY1373,Gupka samec Black Tail,Poecilia reticulata m. Black Tail,Ryby Gupky,3,0,24.11.2024,09.05.2026 o 22:54:43,0,0,1,1,1,1,0,1,1,1,1,1,1
3447,RY1358,Gupka samec modré tuxedo,Poecilia reticulata m. blue tuxedo,Ryby Gupky,0,0,21.10.2024,09.05.2026 o 22:59:09,0,0,1,1,1,1,0,1,1,1,1,1,1
2241,RY850,Gupka samec dvojmečík,Poecilia reticulata m. double sword,Ryby Gupky,0,0,29.03.2020,25.12.2023 o 08:57:17,0,0,1,1,1,1,0,1,1,1,1,1,1
2354,RY882,Gupka samec Full gold,Poecilia reticulata m. Full gold,Ryby Gupky,0,0,02.01.2021,15.05.2026 o 11:55:40,0,0,1,1,1,1,0,1,1,1,1,1,1
1673,RY597,Gupka samec kobra,Poecilia reticulata m. kobra,Ryby Gupky,0,0,21.01.2018,06.10.2025 o 15:53:01,0,0,1,1,1,1,0,1,1,1,1,1,1
2234,RY843,Gupka samec KOI,Poecilia reticulata m. KOI,Ryby Gupky,0,0,28.03.2020,27.12.2024 o 23:31:47,0,0,1,1,1,1,0,1,1,1,1,1,1
3466,RY1371,Gupka KOI SUPER-RED samec,Poecilia reticulata m. KOI SUPER-RED,Ryby Gupky,0,0,24.11.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
1120,RY350,Gupka samec mix color A,Poecilia reticulata m. mix color A,Ryby Gupky,44,0,02.11.2017,29.06.2026 o 15:05:17,0,0,1,1,1,1,0,1,1,1,1,1,1
2783,RY1005,Gupka samec modré tuxedo,Poecilia reticulata m. modré tuxedo,Ryby Gupky,4,0,11.04.2022,27.04.2026 o 16:51:05,0,0,1,1,1,1,0,1,1,1,1,1,1
2798,RY1017,Gupka samec Moscov filigran,Poecilia reticulata m. Moscov filigran,Ryby Gupky,0,0,08.06.2022,25.12.2023 o 08:59:57,0,0,1,1,1,1,0,1,1,1,1,1,1
2232,RY841,Gupka samec PINGU,Poecilia reticulata m. PINGU,Ryby Gupky,0,0,28.03.2020,29.03.2021 o 20:20:29,0,0,1,1,1,1,0,1,1,1,1,1,1
1671,RY595,Gupka samec pink tuxedo,Poecilia reticulata m. pink tuxedo,Ryby Gupky,0,0,21.01.2018,06.10.2025 o 15:54:39,0,0,1,1,1,1,0,1,1,1,1,1,1
1670,RY594,Gupka samec red,Poecilia reticulata m. red,Ryby Gupky,10,0,21.01.2018,29.06.2026 o 13:57:58,0,0,1,1,1,1,0,1,1,1,1,1,1
3646,RY1436,Gupka samec RED ALBINO,Poecilia reticulata m. RED ALBINO,Ryby Gupky,2,0,20.11.2025,27.04.2026 o 16:51:16,0,0,1,1,1,1,0,1,1,1,1,1,1
3093,RY1143,Gupka samec red dragon,Poecilia reticulata m. red dragon,Ryby Gupky,356,0,15.08.2023,29.06.2026 o 15:05:17,0,0,1,1,1,1,0,1,1,1,1,1,1
1672,RY596,Gupka samec RED DUMBO,Poecilia reticulata m. red dumbo,Ryby Gupky,311,0,21.01.2018,17.06.2026 o 14:22:12,0,0,1,1,1,1,0,1,1,1,1,1,1
2462,RY928,Gupka samec Red Rose,Poecilia reticulata m. Red Rose,Ryby Gupky,0,0,19.08.2021,27.12.2024 o 23:33:03,0,0,1,1,1,1,0,1,1,1,1,1,1
2240,RY849,Gupka samec red tuxedo,Poecilia reticulata m. red tuxedo,Ryby Gupky,0,0,29.03.2020,21.06.2026 o 13:26:41,0,0,1,1,1,1,0,1,1,1,1,1,1
3037,RY1130,Gupka samec Santa Claus,Poecilia reticulata m. Santa Claus,Ryby Gupky,0,0,19.07.2023,27.12.2024 o 23:33:25,0,0,1,1,1,1,0,1,1,1,1,1,1
2782,RY1004,Gupka samec vychádzajúce slnko,Poecilia reticulata m. vychádzajúce slnko,Ryby Gupky,0,0,11.04.2022,30.12.2022 o 14:10:47,0,0,1,1,1,1,0,1,1,1,1,1,1
2787,RY1008,Gupka samec White Mosaic,Poecilia reticulata m. White Mosaic,Ryby Gupky,0,0,18.04.2022,25.12.2023 o 09:02:05,0,0,1,1,1,1,0,1,1,1,1,1,1
2242,RY851,Gupka samec TUXEDO KOI,Poecilia reticulata m.TUXEDO KOI,Ryby Gupky,0,0,29.03.2020,25.12.2023 o 09:02:27,0,0,1,1,1,1,0,1,1,1,1,1,1
3472,RY1377,Gupka samec “Black Panda”,Poecilia reticulata m.“Black Panda”,Ryby Gupky,0,0,26.11.2024,,0,0,1,1,1,1,0,1,1,1,1,1,1
2951,RY1114,Gupka samec Metal Black Tail,Poecilia reticulata Metal Black Tail,Ryby Gupky,0,0,25.03.2023,15.12.2025 o 20:49:24,0,0,0,1,1,1,0,0,1,1,1,1,1
1674,RY598,Gupka samec mix color XL,Poecilia reticulata mix XL,Ryby Gupky,0,0,21.01.2018,15.12.2025 o 20:49:46,0,0,1,1,1,1,0,1,1,1,1,1,1
3454,RY1363,Gupka platinum Redtail dumbo,Poecilia reticulata platinum Redtail dumbo,Ryby Gupky,0,0,04.11.2024,06.10.2025 o 15:56:52,0,0,1,1,1,1,0,1,1,1,1,1,1
3484,RY1389,Gupka RED ALBINO,Poecilia reticulata RED ALBINO,Ryby Gupky,0,0,19.12.2024,06.10.2025 o 15:57:15,0,0,1,1,1,1,0,1,1,1,1,1,1
3446,RY1357,Gupka red dragon,Poecilia reticulata red dragon,Ryby Gupky,0,0,20.10.2024,06.10.2025 o 15:57:44,0,0,1,1,1,1,0,1,1,1,1,1,1
3455,RY1364,Gupka Red KOI pár,Poecilia reticulata Red KOI,Ryby Gupky,0,0,04.11.2024,27.12.2024 o 23:35:31,0,0,1,1,1,1,0,1,1,1,1,1,1
3479,RY1384,Gupka RED ROSE,Poecilia reticulata RED ROSE,Ryby Gupky,0,0,09.12.2024,06.10.2025 o 15:58:15,0,0,1,1,1,1,0,1,1,1,1,1,1
3473,RY1378,Gupka “Black Panda”,Poecilia reticulata “Black Panda”,Ryby Gupky,0,0,26.11.2024,15.12.2025 o 20:50:27,0,0,1,1,1,1,0,1,1,1,1,1,1
1116,RY357,Balon molla mix,Poecilia latipina balon,Ryby Molinézie,6,0,02.11.2017,29.06.2026 o 15:00:54,0,0,1,1,1,1,0,1,1,1,1,1,1
3398,RY1325,Balón molla XXL,Poecilia latipina balon XXL,Ryby Molinézie,0,0,17.07.2024,21.12.2025 o 20:58:37,0,0,0,1,1,1,0,0,1,1,1,1,1
1109,RY355,Dalmatin molla,Poecilia latipina dalmatin,Ryby Molinézie,142,0,02.11.2017,29.06.2026 o 15:01:09,0,0,1,1,1,1,0,1,1,1,1,1,1
1112,RY355A,Dalmatin molla lyra,Poecilia latipina dalmatin lyra,Ryby Molinézie,0,0,02.11.2017,21.06.2026 o 13:52:33,0,0,1,1,1,1,0,1,1,1,1,1,1
1810,RY636,Molinezia gold leopard,Poecilia latipina gold leopaard,Ryby Molinézie,0,0,12.06.2018,21.06.2026 o 13:52:59,0,0,1,1,1,1,0,1,1,1,1,1,1
2027,RY776,Silver molla,Poecilia latipina silver,Ryby Molinézie,137,0,21.03.2019,29.06.2026 o 15:05:16,0,0,1,1,1,1,0,1,1,1,1,1,1
3717,RY1456,Molinézia silver leopard,Poecilia latipina silver leopaard,Ryby Molinézie,45,0,29.05.2026,25.06.2026 o 13:47:59,0,0,1,1,1,1,0,1,1,1,1,1,1
2028,RY777,Silver molla lyra,Poecilia latipina silver lyra,Ryby Molinézie,26,0,21.03.2019,24.06.2026 o 13:59:35,0,0,1,1,1,1,0,1,1,1,1,1,1
2483,RY944,Gold black molla lyra XL,Poecilia sphenops Gold black molla lyra XL,Ryby Molinézie,0,0,04.10.2021,06.10.2025 o 16:01:42,0,0,1,1,1,1,0,1,1,1,1,1,1
1125,RY352,Black molla,Poecilia sphenops,Ryby Molinézie,115,0,02.11.2017,29.06.2026 o 15:00:54,0,0,1,1,1,1,0,1,1,1,1,1,1
1118,RY353,Gold molla,Poecilia sphenops gold,Ryby Molinézie,235,0,02.11.2017,29.06.2026 o 15:05:17,0,0,1,1,1,1,0,1,1,1,1,1,1
1111,RY354,Gold black molla,Poecilia sphenops gold black,Ryby Molinézie,135,0,02.11.2017,29.06.2026 o 15:00:54,0,0,1,1,1,1,0,1,1,1,1,1,1
2828,RY1042,Gold black molla ballon,Poecilia sphenops gold black ballon,Ryby Molinézie,0,0,25.10.2022,25.12.2023 o 09:03:41,0,0,0,1,1,1,0,0,1,1,1,1,1
1110,RY354A,Gold black molla lyra,Poecilia sphenops gold black lyra,Ryby Molinézie,245,0,02.11.2017,26.06.2026 o 12:39:59,0,0,1,1,1,1,0,1,1,1,1,1,1
2482,RY943,Gold black molla XL,Poecilia sphenops Gold black XL,Ryby Molinézie,0,0,04.10.2021,06.10.2025 o 16:03:14,0,0,0,1,1,1,0,0,1,1,1,1,1
1117,RY353A,Gold molla lyra,Poecilia sphenops gold lyra,Ryby Molinézie,105,0,02.11.2017,29.06.2026 o 15:00:37,0,0,1,1,1,1,0,1,1,1,1,1,1
2481,RY942,Gold molla lyra XL,Poecilia sphenops gold XL,Ryby Molinézie,0,0,04.10.2021,06.10.2025 o 16:03:39,0,0,0,1,1,1,0,0,1,1,1,1,1
2480,RY941,Gold molla XL,Poecilia sphenops gold XL,Ryby Molinézie,0,0,04.10.2021,21.12.2025 o 21:02:56,0,0,0,1,1,1,0,0,1,1,1,1,1
1124,RY352A,Black molla lyra,Poecilia sphenops lyra,Ryby Molinézie,110,0,02.11.2017,26.06.2026 o 12:39:59,0,0,1,1,1,1,0,1,1,1,1,1,1
2479,RY940,Black molla lyra XL,Poecilia sphenops lyra XL,Ryby Molinézie,9,0,04.10.2021,15.12.2025 o 20:54:05,0,0,0,1,1,1,0,0,0,1,1,1,1
2086,RY789,Molla mix,Poecilia sphenops mix,Ryby Molinézie,40,0,06.06.2019,23.06.2026 o 14:35:46,0,0,1,1,1,1,0,1,1,1,1,1,1
3451,RY1361,Molla mix lyra,Poecilia sphenops mix lyra,Ryby Molinézie,25,0,26.10.2024,25.06.2026 o 11:39:09,0,0,1,1,1,1,0,1,1,1,1,1,1
1472,RY525,Red molla,Poecilia sphenops red,Ryby Molinézie,210,0,13.12.2017,24.06.2026 o 13:59:24,0,0,1,1,1,1,0,1,1,1,1,1,1
1853,RY661,Red molla lyra,Poecilia sphenops red lyra,Ryby Molinézie,137,0,13.08.2018,24.06.2026 o 13:59:24,0,0,1,1,1,1,0,1,1,1,1,1,1
2478,RY939,Black molla XL,Poecilia sphenops XL,Ryby Molinézie,0,0,04.10.2021,06.10.2025 o 16:04:32,0,0,0,1,1,1,0,0,1,1,1,1,1
1113,RY356,Živorodka vysokoplutvá mix,Poecilia velifera,Ryby Molinézie,0,0,02.11.2017,21.06.2026 o 14:04:38,0,0,1,1,1,1,0,1,1,1,1,1,1
1141,RY362,Mečúň berlin,Xiphophorus helleri berlin,Ryby Mečúne,138,0,02.11.2017,23.06.2026 o 13:49:28,0,0,0,1,1,1,0,0,1,1,1,1,1
1461,RY516,Mečúň berlínsky lyra,Xiphophorus helleri berlin lyra,Ryby Mečúne,0,0,09.12.2017,20.12.2022 o 12:29:09,0,0,1,1,1,1,0,1,1,1,1,1,1
1462,RY517,Mečúň berlínsky vysokoplutvý,Xiphophorus helleri berlin simpson,Ryby Mečúne,0,0,09.12.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
1137,RY369,Mečúň čierny,Xiphophorus helleri black,Ryby Mečúne,36,0,02.11.2017,24.06.2026 o 13:15:52,0,0,1,1,1,1,0,1,1,1,1,1,1
1451,RY506,Mečúň čierny lýra,Xiphophorus helleri black lyra,Ryby Mečúne,0,0,08.12.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
1457,RY512,Mečúň čierny vysokoplutvý,Xiphophorus helleri black simpson,Ryby Mečúne,0,0,09.12.2017,30.10.2024 o 19:11:39,0,0,1,1,1,1,0,1,1,1,1,1,1
3126,RY1170,Mečúň kométa pink,Xiphophorus helleri comet pink,Ryby Mečúne,5,0,01.09.2023,23.06.2026 o 14:55:52,0,0,1,1,1,1,0,1,1,1,1,1,1
2711,RY969,Mečúň dalmatin,Xiphophorus helleri dalmatin,Ryby Mečúne,11,0,06.12.2021,23.01.2025 o 13:57:28,0,0,0,1,1,1,0,0,1,1,1,1,1
1138,RY368,Mečúň jablko,Xiphophorus helleri epl,Ryby Mečúne,30,0,02.11.2017,24.06.2026 o 13:15:52,0,0,1,1,1,1,0,1,1,1,1,1,1
1450,RY505,Mečúň jablko lyra,Xiphophorus helleri epl lyra,Ryby Mečúne,0,0,08.12.2017,30.12.2022 o 15:09:52,0,0,1,1,1,1,0,1,1,1,1,1,1
1131,RY370,Mečúň zelený,Xiphophorus helleri green,Ryby Mečúne,0,0,02.11.2017,06.10.2025 o 16:07:31,0,0,1,1,1,1,0,1,1,1,1,1,1
3464,RY1369,Mečúň KOI S,Xiphophorus helleri KOI S,Ryby Mečúne,0,0,21.11.2024,27.12.2024 o 23:43:39,0,0,0,1,1,1,0,0,1,1,1,1,1
1143,RY367,Mečúň KOI,Xiphophorus helleri KOI,Ryby Mečúne,30,0,02.11.2017,23.06.2026 o 14:56:31,0,0,1,1,1,1,0,1,1,1,1,1,1
2214,RY828,Mečúň KOI lyra,Xiphophorus helleri KOI lyra,Ryby Mečúne,0,0,17.03.2020,30.12.2021 o 19:18:34,0,0,1,1,1,1,0,1,1,1,1,1,1
2225,RY835,Mečúň KOI-RED CAP,Xiphophorus helleri KOI-RED CAP,Ryby Mečúne,0,0,21.03.2020,,0,0,1,1,1,1,0,1,1,1,1,1,1
2213,RY827,Mečúň KOI - WG,Xiphophorus helleri KOI-WG,Ryby Mečúne,54,0,17.03.2020,24.06.2026 o 13:35:59,0,0,1,1,1,1,0,1,1,1,1,1,1
3157,RY1194,Mečúň mary gold,Xiphophorus helleri mary gold,Ryby Mečúne,75,0,27.09.2023,23.06.2026 o 14:36:59,0,0,1,1,1,1,0,1,1,1,1,1,1
1356,RY464,Mečúň micky mouse,Xiphophorus helleri micky mouse,Ryby Mečúne,0,0,17.11.2017,28.12.2018 o 18:04:59,0,0,1,1,1,1,0,1,1,1,1,1,1
2081,RY786,Mečúň mix,Xiphophorus helleri mix,Ryby Mečúne,205,0,03.06.2019,26.06.2026 o 10:34:52,0,0,1,1,1,1,0,1,1,1,1,1,1
1130,RY371,Mečúň mix lyra,Xiphophorus helleri mix lyra,Ryby Mečúne,0,0,02.11.2017,09.05.2026 o 23:03:25,0,0,1,1,1,1,0,1,1,1,1,1,1
1129,RY372,Mečúň mix vysokoplutvý,Xiphophorus helleri mix simson,Ryby Mečúne,0,0,02.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
2215,RY829,Mečúň mramorový,Xiphophorus helleri MRAMOR,Ryby Mečúne,0,0,18.03.2020,31.05.2020 o 00:43:58,0,0,1,1,1,1,0,1,1,1,1,1,1
1142,RY365,Mečúň červený,Xiphophorus helleri red,Ryby Mečúne,136,0,02.11.2017,25.06.2026 o 13:54:44,0,0,1,1,1,1,0,1,1,1,1,1,1
3609,RY1415,Mečúň červeno čierny marygold,Xiphophorus helleri red - black marygold,Ryby Mečúne,0,0,29.07.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
1452,RY507,Mečúň červený lyra,Xiphophorus helleri red lyra,Ryby Mečúne,0,0,09.12.2017,25.12.2023 o 09:11:25,0,0,1,1,1,1,0,1,1,1,1,1,1
1456,RY511,Mečúň červený vysokoplutvý,Xiphophorus helleri red simpson,Ryby Mečúne,0,0,09.12.2017,09.05.2026 o 23:03:44,0,0,1,1,1,1,0,1,1,1,1,1,1
1108,RY366,Mečúň tricolor,Xiphophorus helleri tricolor,Ryby Mečúne,0,0,02.11.2017,15.12.2025 o 21:01:04,0,0,1,1,1,1,0,1,1,1,1,1,1
3192,RY1212,Mečúň tuxedo zelený,Xiphophorus helleri tuxedo green,Ryby Mečúne,0,0,22.10.2023,,0,0,1,1,1,1,0,1,1,1,1,1,1
3191,RY1211,Mečúň tuxedo zelený lyra,Xiphophorus helleri tuxedo green lyra,Ryby Mečúne,0,0,22.10.2023,,0,0,1,1,1,1,0,1,1,1,1,1,1
3190,RY1210,Mečúň tuxedo zelený vysokoplutvý,Xiphophorus helleri tuxedo green simpson,Ryby Mečúne,0,0,22.10.2023,,0,0,1,1,1,1,0,1,1,1,1,1,1
1140,RY363,Mečúň tuxedo červený,Xiphophorus helleri tuxedo red,Ryby Mečúne,133,0,02.11.2017,23.06.2026 o 13:56:45,0,0,1,1,1,1,0,1,1,1,1,1,1
1459,RY514,Mečúň tuxedo červený lyra,Xiphophorus helleri tuxedo red lyra,Ryby Mečúne,0,0,09.12.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
1460,RY515,Mečúň tuxedo červený vysokoplutvý,Xiphophorus helleri tuxedo red simpson,Ryby Mečúne,0,0,09.12.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
1139,RY364,Mečúň WG,Xiphophorus helleri WG,Ryby Mečúne,48,0,02.11.2017,23.06.2026 o 14:37:10,0,0,1,1,1,1,0,1,1,1,1,1,1
3158,RY1195,Mečúň WG zelený,Xiphophorus helleri WG green,Ryby Mečúne,0,0,27.09.2023,,0,0,1,1,1,1,0,1,1,1,1,1,1
1453,RY508,Mečúň WG lyra,Xiphophorus helleri WG lyra,Ryby Mečúne,0,0,09.12.2017,30.10.2024 o 19:15:08,0,0,1,1,1,1,0,1,1,1,1,1,1
1455,RY510,Mečúň WG vysokoplutvý,Xiphophorus helleri WG simpson,Ryby Mečúne,5,0,09.12.2017,27.04.2026 o 23:29:48,0,0,1,1,1,1,0,1,1,1,1,1,1
3463,RY1368,Mečúň wien S,Xiphophorus helleri wien S,Ryby Mečúne,0,0,21.11.2024,15.12.2025 o 21:02:23,0,0,0,1,1,1,0,0,1,1,1,1,1
1144,RY361,Mečúň wien,Xiphophorus helleri wien,Ryby Mečúne,30,0,02.11.2017,26.06.2026 o 10:35:10,0,0,1,1,1,1,0,1,1,1,1,1,1
3125,RY1169,Mečúň wiedenský brokolica,Xiphophorus helleri wien broccoli,Ryby Mečúne,0,0,01.09.2023,25.12.2023 o 09:12:43,0,0,0,1,1,1,0,0,1,1,1,1,1
1454,RY509,Mečúň wien lyra,Xiphophorus helleri wien lyra,Ryby Mečúne,0,0,09.12.2017,25.12.2023 o 09:13:01,0,0,1,1,1,1,0,1,1,1,1,1,1
1458,RY513,Mečúň wien vysokoplutvý,Xiphophorus helleri wien simpson,Ryby Mečúne,0,0,09.12.2017,10.02.2020 o 14:46:36,0,0,1,1,1,1,0,1,1,1,1,1,1
2841,RY1054,Mečúň “Rio Atoyac”,Xiphophorus helleri “Rio Atoyac”,Ryby Mečúne,0,0,05.11.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3124,RY1168,Mečúň montezumae,Xiphophorus montezumae,Ryby Mečúne,0,0,31.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
3123,RY1167,Mečúň horský,Xiphophorus nezahualcoyotl,Ryby Mečúne,0,0,31.08.2023,25.12.2023 o 09:17:29,0,0,0,1,1,1,0,0,1,1,1,1,1
1780,RY618,Mečúň trpaslíči,Xiphophorus pygmaeus,Ryby Mečúne,0,0,09.04.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
2408,RY897,Plata krvácajúce srdce,Xiphophorus maculatus bleeding heart,Ryby Platy,67,0,10.06.2021,25.06.2026 o 18:30:50,0,0,1,1,1,1,0,1,1,1,1,1,1
2823,RY1037,Plata Blue Butterfly,Xiphophorus maculatus Blue Butterfly,Ryby Platy,8,0,18.10.2022,30.04.2026 o 21:15:47,0,0,1,1,1,1,0,1,1,1,1,1,1
3320,RY1267,Plata modrá WG,Xiphophorus maculatus blue WG,Ryby Platy,0,0,29.02.2024,27.12.2024 o 23:47:34,0,0,1,1,1,1,0,1,1,1,1,1,1
2419,RY903,Plata panda,Xiphophorus maculatus panda,Ryby Platy,0,0,19.06.2021,,0,0,1,1,1,1,0,1,1,1,1,1,1
2168,RY811,Plata červená tuxedo,Xiphophorus maculatus red tuxedo,Ryby Platy,250,0,11.11.2019,05.06.2026 o 09:21:22,0,0,1,1,1,1,0,1,1,1,1,1,1
2852,RY1065,Plata tuxedo vysokoplutvá,Xiphophorus maculatus tuxedo simpson,Ryby Platy,82,10,09.11.2022,05.06.2026 o 13:42:14,0,0,0,1,1,1,0,0,1,1,1,1,1
1134,RY378,Plata apple tricolour Mouse,Xiphophorus macullatus apple tricolour Mouse,Ryby Platy,102,0,02.11.2017,29.06.2026 o 13:57:58,0,0,1,1,1,1,0,1,1,1,1,1,1
1396,RY495,Plata banánová kométa,Xiphophorus macullatus banána cométa,Ryby Platy,0,0,04.12.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
1399,RY498,Plata berlínska,Xiphophorus macullatus berlin,Ryby Platy,0,0,04.12.2017,15.12.2025 o 21:04:54,0,0,1,1,1,1,0,1,1,1,1,1,1
1398,RY497,Plata čierna,Xiphophorus macullatus black,Ryby Platy,13,30,04.12.2017,29.06.2026 o 13:57:59,0,0,1,1,1,1,0,1,1,1,1,1,1
1466,RY521,Plata čierna vysokoplutvá,Xiphophorus macullatus black simpson,Ryby Platy,0,0,10.12.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
1785,RY623,Plata modrá Micky Mouse,Xiphophorus macullatus blue Micky Mouse,Ryby Platy,37,0,21.04.2018,23.06.2026 o 14:56:57,0,0,1,1,1,1,0,1,1,1,1,1,1
1395,RY494,Plata koral MickyMmouse,Xiphophorus macullatus coral MickyMouse,Ryby Platy,261,0,04.12.2017,29.06.2026 o 15:00:55,0,0,1,1,1,1,0,1,1,1,1,1,1
1852,RY660,Plata koral vysokoplutvá,Xiphophorus macullatus coral simpson,Ryby Platy,0,0,13.08.2018,30.10.2024 o 19:17:46,0,0,1,1,1,1,0,1,1,1,1,1,1
3731,RY1460,Plata gold calico,Xiphophorus macullatus gold calico,Ryby Platy,10,0,17.06.2026,29.06.2026 o 13:57:59,0,0,1,1,1,1,0,1,1,1,1,1,1
1128,RY373,Plata koralová,Xiphophorus macullatus koral,Ryby Platy,98,0,02.11.2017,29.06.2026 o 13:57:59,0,0,1,1,1,1,0,1,1,1,1,1,1
3748,RY1462,Plata koralová čierna,Xiphophorus macullatus koral black,Ryby Platy,0,0,22.06.2026,,0,0,1,1,1,1,0,1,1,1,1,1,1
2112,RY796,Plata korenie a soľ,Xiphophorus macullatus korenie a soľ,Ryby Platy,217,0,18.06.2019,24.06.2026 o 13:59:36,0,0,1,1,1,1,0,1,1,1,1,1,1
2407,RY896,Plata koralová marlboro,Xiphophorus macullatus marlboro,Ryby Platy,57,0,09.06.2021,20.05.2026 o 20:14:22,0,0,1,1,1,1,0,1,1,1,1,1,1
1107,RY381,Plata Mary Gold,Xiphophorus macullatus Mary Gold,Ryby Platy,46,0,02.11.2017,24.06.2026 o 14:00:32,0,0,1,1,1,1,0,1,1,1,1,1,1
1465,RY520,Plata Mary Gold vysokoplutvá,Xiphophorus macullatus Mary Gold simpson,Ryby Platy,0,0,10.12.2017,30.10.2024 o 19:20:16,0,0,1,1,1,1,0,1,1,1,1,1,1
1360,RY468,Plata mix,Xiphophorus macullatus mix,Ryby Platy,83,0,18.11.2017,26.06.2026 o 12:40:00,0,0,1,1,1,1,0,1,1,1,1,1,1
1103,RY380,Plata mix vysokoplutvá,Xiphophorus macullatus mix simpson,Ryby Platy,0,0,02.11.2017,25.12.2023 o 09:15:05,0,0,1,1,1,1,0,1,1,1,1,1,1
1132,RY374,Plata moskovská,Xiphophorus macullatus moskva,Ryby Platy,0,0,02.11.2017,27.12.2024 o 23:50:00,0,0,1,1,1,1,0,1,1,1,1,1,1
3750,RY1464,Plata moskovská špitz,Xiphophorus macullatus moskva špitz,Ryby Platy,0,0,22.06.2026,,0,0,1,1,1,1,0,1,1,1,1,1,1
3749,RY1463,Plata špitz čierna,Xiphophorus macullatus špitz black,Ryby Platy,0,0,22.06.2026,,0,0,1,1,1,1,0,1,1,1,1,1,1
1393,RY492,Plata špitz korenie a soľ,Xiphophorus macullatus špitz korenie a soľ,Ryby Platy,0,0,04.12.2017,15.12.2025 o 21:07:41,0,0,1,1,1,1,0,1,1,1,1,1,1
1135,RY377,Plata špitz tricolor,Xiphophorus macullatus špitz tricolor,Ryby Platy,0,0,02.11.2017,15.12.2025 o 21:08:07,0,0,1,1,1,1,0,1,1,1,1,1,1
1392,RY491,Plata špitz tuxedo,Xiphophorus macullatus špitz tuxedo,Ryby Platy,0,0,04.12.2017,15.12.2025 o 21:08:22,0,0,1,1,1,1,0,1,1,1,1,1,1
1464,RY519,Plata sunset Micky Mouse vysokoplutvá,Xiphophorus macullatus sunset Micky Mouse simpson,Ryby Platy,0,0,10.12.2017,09.03.2026 o 14:25:01,0,0,1,1,1,1,0,1,1,1,1,1,1
1394,RY493,Plata tricolor,Xiphophorus macullatus tricolor,Ryby Platy,14,0,04.12.2017,23.06.2026 o 14:37:00,0,0,1,1,1,1,0,1,1,1,1,1,1
3751,RY1465,Plata tricolor simpson,Xiphophorus macullatus tricolor simpson,Ryby Platy,0,0,24.06.2026,,0,0,1,1,1,1,0,1,1,1,1,1,1
1136,RY376,Plata tuxedo,Xiphophorus macullatus tuxedo,Ryby Platy,0,0,02.11.2017,06.10.2025 o 16:13:07,0,0,1,1,1,1,0,1,1,1,1,1,1
1133,RY375,Plata WG,Xiphophorus macullatus WG,Ryby Platy,10,0,02.11.2017,22.06.2026 o 16:26:48,0,0,1,1,1,1,0,1,1,1,1,1,1
1463,RY518,Plata WG vysokoplutvá L,Xiphophorus macullatus WG simpson,Ryby Platy,0,0,10.12.2017,15.12.2025 o 21:08:57,0,0,1,1,1,1,0,1,1,1,1,1,1
1390,RY489,Plata WG špitz,Xiphophorus macullatus WG špitz,Ryby Platy,47,0,04.12.2017,27.04.2026 o 23:32:10,0,0,1,1,1,1,0,1,1,1,1,1,1
